Local time in Coimbra / Cernache,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
15.12.2016 19:00,"10,9","746,9","762,3","-2,3",86,Wind blowing from the south-southeast,7,12,12,,,,,,,,,,,,,"8,7",No precipitation,1,,,,
15.12.2016 18:00,"10,9","747,4","762,7","-2,3",85,Wind blowing from the south-southeast,6,12,12,,,,,,"12,6",,,,,,,"8,4","0,1",12,,,,
15.12.2016 17:00,"11,1","748,3","763,8","-2,1",81,Wind blowing from the south-southeast,6,10,10,,,,,,,,,,,,,"7,9","0,1",1,,,,
15.12.2016 16:00,"11,2","749,2","764,7","-2,0",80,Wind blowing from the south-southeast,6,9,9,,,,,,,,,,,,,"7,9",No precipitation,1,,,,
15.12.2016 15:00,"11,7","749,7","765,1","-2,2",79,Wind blowing from the south-southeast,4,7,7,,,,,,,,,,,,,"8,2",No precipitation,1,,,,
15.12.2016 14:00,"11,6","750,4","765,9","-2,0",77,Wind blowing from the south,4,,6,,,,,,,,,,,,,"7,6",No precipitation,1,,,,
15.12.2016 13:00,"11,7","751,2","766,6","-1,3",78,Wind blowing from the south-southeast,3,,,,,,,,,,,,,,,"8,0",No precipitation,1,,,,
15.12.2016 12:00,"10,3","751,9","767,5","-0,4",83,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
15.12.2016 11:00,"9,1","752,4","768,0","0,3",86,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"6,9",No precipitation,1,,,,
15.12.2016 10:00,"7,8","752,5","768,2","0,3",91,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"6,4",No precipitation,1,,,,
15.12.2016 09:00,"6,3","752,3","768,1","-0,1",95,Wind blowing from the east,2,,,,,,,,,,,,,,,"5,6",No precipitation,1,,,,
15.12.2016 08:00,"5,3","752,1","767,9","-0,4",97,Wind blowing from the east,2,,,,,,,,,,,,,,,"4,9",No precipitation,1,,,,
15.12.2016 07:00,"5,3","752,2","768,1","-0,3",99,Wind blowing from the east,1,,,,,,,,,,,,,,,"5,1",No precipitation,1,,,,
15.12.2016 06:00,"5,9","752,4","768,1","-0,2",99,Wind blowing from the east,2,,,,,,,"5,8",,,,,,,,"5,7","0,3",12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"2,0",,
15.12.2016 05:00,"6,6","752,5","768,2","0,1",98,"Calm, no wind",0,,,,,,,,,,,,,,,"6,3","0,1",1,,,,
15.12.2016 04:00,"7,2","752,5","768,2","0,3",97,"Calm, no wind",0,,,,,,,,,,,,,,,"6,7",No precipitation,1,,,,
15.12.2016 03:00,"7,3","752,6","768,4","0,2",97,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"6,8",No precipitation,1,,,,
15.12.2016 02:00,"7,3","752,4","768,1","-0,1",98,Wind blowing from the south,1,,,,,,,,,,,,,,,"7,0",No precipitation,1,,,,
15.12.2016 01:00,"7,0","752,2","768,0","-0,2",97,Wind blowing from the south,2,,,,,,,,,,,,,,,"6,6",No precipitation,1,,,,
15.12.2016 00:00,"7,4","752,4","768,1","0,2",97,Wind blowing from the south,1,,,,,,,,,,,,,,,"6,9","0,2",6,,,,
14.12.2016 23:00,"8,2","752,5","768,1","0,6",97,"Calm, no wind",0,,,,,,,,,,,,,,,"7,8","0,1",1,,,,
14.12.2016 22:00,"9,1","752,4","768,0","0,9",93,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,0",No precipitation,1,,,,
14.12.2016 21:00,"9,1","752,2","767,9","1,3",96,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"8,5","0,5",12,,,,
14.12.2016 20:00,"9,4","751,9","767,5","1,5",95,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
14.12.2016 19:00,"10,3","751,5","767,0","1,3",93,Wind blowing from the north-northwest,2,,,,,,,,,,,,,,,"9,2","0,1",1,,,,
14.12.2016 18:00,"10,5","750,9","766,4","1,0",87,Wind blowing from the north-northwest,2,,5,,,,,,"14,5",,,,,,,"8,4",6,12,,,,
14.12.2016 17:00,"11,2","750,4","765,9","0,5",84,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
14.12.2016 16:00,"12,3","750,2","765,6","0,3",79,Wind blowing from the west-northwest,2,,7,,,,,,,,,,,,,"8,7",No precipitation,1,,,,
14.12.2016 15:00,"12,6","749,9","765,3","-0,4",79,Wind blowing from the north-northwest,2,,7,,,,,,,,,,,,,"9,1","0,4",1,,,,
14.12.2016 14:00,"13,4","749,9","765,3","-0,4",75,Wind blowing from the north-west,3,6,7,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
14.12.2016 13:00,"12,5","749,9","765,3","-0,3",79,Wind blowing from the west-northwest,3,,5,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
14.12.2016 12:00,"12,7","750,3","765,7","0,6",88,Wind blowing from the west,2,,,,,,,,,,,,,,,"10,8",6,6,,,,
14.12.2016 11:00,"12,4","750,3","765,7","1,3",89,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"10,6",No precipitation,1,,,,
14.12.2016 10:00,"11,1","750,2","765,7","1,5",94,Wind blowing from the south,1,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
14.12.2016 09:00,"10,1","749,7","765,2","1,7",97,Wind blowing from the north,1,,,,,,,,,,,,,,,"9,6","0,4",1,,,,
14.12.2016 08:00,"9,9","749,0","764,5","1,6",98,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"9,6",2,1,,,,
14.12.2016 07:00,"10,1","748,7","764,2","1,0",97,Wind blowing from the west,1,,11,,,,,,,,,,,,,"9,7",4,1,,,,
14.12.2016 06:00,"11,1","748,0","763,5","-0,3",97,Wind blowing from the west,5,,,,,,,"11,1",,,,,,,,"10,6",12,12,Surface of ground moist.,"9,0",,
14.12.2016 05:00,"11,5","747,4","762,8","-1,2",96,Wind blowing from the south-southeast,6,12,12,,,,,,,,,,,,,"10,9",3,1,,,,
14.12.2016 04:00,"12,0","747,7","763,1","-1,6",92,Wind blowing from the south-southeast,8,13,14,,,,,,,,,,,,,"10,8","0,7",1,,,,
14.12.2016 03:00,"12,5","748,3","763,7","-1,5",85,Wind blowing from the south-southeast,7,11,12,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
14.12.2016 02:00,"12,5","748,6","764,0","-1,8",84,Wind blowing from the south-southeast,7,,12,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
14.12.2016 01:00,"12,0","749,3","764,7","-1,3",83,Wind blowing from the south-southeast,7,,12,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
14.12.2016 00:00,"12,3","749,8","765,1","-0,8",79,Wind blowing from the south-southeast,6,9,10,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
13.12.2016 23:00,"11,8","750,4","765,8","-0,6",83,Wind blowing from the south-southeast,5,9,10,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
13.12.2016 22:00,"12,7","750,6","766,0","-0,2",78,Wind blowing from the south-southeast,5,9,9,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
13.12.2016 21:00,"12,8","750,6","766,0","-0,4",78,Wind blowing from the south-southeast,5,9,9,,,,,,,,,,,,,"9,1",No precipitation,12,,,,
13.12.2016 20:00,"11,8","751,0","766,5","-0,2",85,Wind blowing from the south-southwest,3,,9,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
13.12.2016 19:00,"12,8","750,8","766,2",,79,Wind blowing from the south-southeast,5,8,8,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
13.12.2016 18:00,"12,6","751,0","766,5","0,0",80,Wind blowing from the south-southeast,3,6,8,,,,,,"15,9",,,,,,,"9,3",No precipitation,1,,,,
13.12.2016 17:00,"12,8","751,2","766,6","0,0",79,Wind blowing from the south,4,7,7,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
13.12.2016 16:00,"13,4","751,3","766,6","-0,1",76,Wind blowing from the south-southwest,5,7,10,,,,,,,,,,,,,"9,2",No precipitation,1,,,,
13.12.2016 15:00,"14,7","751,0","766,3","-0,9",74,Wind blowing from the south,5,9,11,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
13.12.2016 14:00,"15,1","751,2","766,4","-1,3",70,Wind blowing from the south,5,9,9,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
13.12.2016 13:00,"14,9","751,4","766,7","-1,1",75,Wind blowing from the south,5,8,9,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
13.12.2016 12:00,"15,6","751,9","767,2","-0,2",71,Wind blowing from the south,4,6,7,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
13.12.2016 11:00,"14,3","752,5","767,8","0,9",73,Wind blowing from the south,3,6,6,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
13.12.2016 10:00,"11,7","752,5","768,0","1,1",80,Wind blowing from the south,3,,5,,,,,,,,,,,,,"8,3",No precipitation,1,,,,
13.12.2016 09:00,"9,9","752,1","767,7","0,8",83,Wind blowing from the south-southeast,2,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
13.12.2016 08:00,"8,8","751,6","767,2",,86,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"6,6",No precipitation,1,,,,
13.12.2016 07:00,"8,7","751,4","767,1","-0,1",87,Wind blowing from the north,1,,,,,,,,,,,,,,,"6,7",No precipitation,1,,,,
13.12.2016 06:00,"9,4","751,3","766,9","-0,3",86,Wind blowing from the east-southeast,3,,,,,,,"7,9",,,,,,,,"7,1",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"5,0",,
13.12.2016 04:00,"8,3","751,5","767,1",,92,Wind blowing from the east,1,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
13.12.2016 03:00,"9,3","751,6","767,2","-0,6",90,Wind blowing from the north,1,,,,,,,,,,,,,,,"7,8",No precipitation,1,,,,
13.12.2016 02:00,"10,3","751,6","767,2","-0,7",86,Wind blowing from the east,1,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
13.12.2016 00:00,"11,0","752,2","767,7","-0,3",88,Wind blowing from the east,2,,,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
12.12.2016 23:00,"10,8","752,3","767,8","-0,2",91,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"9,4",No precipitation,1,,,,
12.12.2016 22:00,"11,9","752,3","767,8","-0,2",88,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
12.12.2016 21:00,"12,7","752,5","767,9","0,1",85,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"10,2",No precipitation,12,,,,
12.12.2016 20:00,"12,9","752,5","768,0","0,1",87,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
12.12.2016 19:00,"13,0","752,5","768,0","0,1",86,Wind blowing from the north-northeast,1,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
12.12.2016 18:00,"14,1","752,4","767,8","0,1",72,Wind blowing from the north,1,,,,,,,,"16,5",,,,,,,"9,1",,,,,,
12.12.2016 17:00,"14,8","752,4","767,7","-0,1",69,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
12.12.2016 16:00,"16,2","752,4","767,7","-0,7",64,Wind blowing from the north-northwest,1,,,,,,,,,,,,,,,"9,4",No precipitation,1,,,,
12.12.2016 15:00,"16,4","752,3","767,6","-1,3",61,Wind blowing from the north-northeast,1,,,,,,,,,,,,,,,"8,7",No precipitation,1,,,,
12.12.2016 14:00,"15,6","752,5","767,8","-1,8",69,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
12.12.2016 13:00,"15,4","753,1","768,4","-1,2",65,Wind blowing from the north-east,2,,5,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
12.12.2016 12:00,"15,5","753,6","768,9","-0,4",69,Wind blowing from the north,2,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
12.12.2016 11:00,"14,2","754,3","769,6",,66,Wind blowing from the north,2,,7,,,,,,,,,,,,,"7,9",No precipitation,1,,,,
12.12.2016 10:00,"12,8","754,3","769,8",,70,Wind blowing from the north,2,,5,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
12.12.2016 09:00,"10,5","754,0","769,5","0,6",78,Wind blowing from the east,2,,6,,,,,,,,,,,,,"6,8",No precipitation,1,,,,
12.12.2016 06:00,"9,5","753,4","769,0","-0,1",85,Wind blowing from the east,2,,,,,,,"8,2",,,,,,,,"7,0",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"6,0",,
12.12.2016 05:00,"8,7","753,3","769,0",,90,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
12.12.2016 04:00,"8,7","753,5","769,2","-0,2",90,Wind blowing from the east-northeast,2,,5,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
12.12.2016 03:00,"8,7","753,5","769,2",,91,Wind blowing from the east,2,,,,,,,,,,,,,,,"7,3",No precipitation,1,,,,
12.12.2016 01:00,"10,2","753,7","769,3","-0,6",85,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
11.12.2016 23:00,"10,9","754,3","769,9","0,1",84,Wind blowing from the east-northeast,3,,5,,,,,,,,,,,,,"8,3",No precipitation,1,,,,
11.12.2016 22:00,"11,1","754,3","769,8","0,1",86,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
11.12.2016 20:00,"11,8","754,2","769,7","0,5",91,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
11.12.2016 19:00,"13,0","754,2","769,6","0,6",87,Wind blowing from the north,2,,,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
11.12.2016 17:00,"14,6","753,7","769,1","-0,3",78,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
11.12.2016 16:00,"17,1","753,6","768,8",,67,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
11.12.2016 14:00,"18,0","754,0","769,1","-1,6",64,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
11.12.2016 12:00,"16,3","755,1","770,4","-0,1",70,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
11.12.2016 11:00,"13,8","755,6","771,1","0,8",71,Wind blowing from the east,2,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
11.12.2016 10:00,"12,8","755,6","771,1","1,0",75,Wind blowing from the north,1,,5,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
11.12.2016 09:00,"10,7","755,2","770,8",,83,Wind blowing from the north,2,,,,,,,,,,,,,,,"7,9",No precipitation,1,,,,
11.12.2016 08:00,"9,6","754,8","770,5",,87,Wind blowing from the east-northeast,3,,5,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
11.12.2016 07:00,"9,9","754,6","770,2","0,0",88,Wind blowing from the east,3,,,,,,,,,,,,,,,"8,0",No precipitation,1,,,,
11.12.2016 04:00,"11,0","754,6","770,2",,86,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,7",No precipitation,1,,,,
11.12.2016 02:00,"10,7","754,8","770,4",,89,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
11.12.2016 00:00,"12,3","754,9","770,4","0,4",83,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
10.12.2016 22:00,"13,5","754,6","770,0","0,0",78,Wind blowing from the north,1,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
10.12.2016 21:00,"14,6","754,5","769,9","0,2",74,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,0",No precipitation,12,,,,
10.12.2016 20:00,"14,9","754,6","769,9","0,6",72,Wind blowing from the east-southeast,2,,5,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
10.12.2016 19:00,"14,2","754,6","770,0","0,7",75,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
10.12.2016 18:00,"15,1","754,3","769,6","0,5",75,Wind blowing from the south-east,1,,,,,,,,"18,6",,,,,,,"10,6",No precipitation,1,,,,
10.12.2016 17:00,"15,7","754,0","769,4","0,0",74,Wind blowing from the east-southeast,2,,5,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
10.12.2016 16:00,"17,2","753,9","769,1",,67,Wind blowing from the south-east,3,,7,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
10.12.2016 15:00,"18,0","753,8","769,0","-1,1",65,Wind blowing from the south-east,3,6,8,,,,,,,,,,,,,"11,2",No precipitation,1,,,,
10.12.2016 14:00,"17,9","754,0","769,2","-1,4",66,Wind blowing from the south-southeast,5,8,8,,,,,,,,,,,,,"11,4",No precipitation,1,,,,
10.12.2016 12:00,"17,4","754,9","770,2","-0,1",68,Wind blowing from the south-southeast,4,7,11,,,,,,,,,,,,,"11,5",No precipitation,1,,,,
10.12.2016 11:00,"16,0","755,4","770,7",,74,Wind blowing from the south-southeast,6,9,11,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
10.12.2016 09:00,"14,7","755,0","770,4",,78,Wind blowing from the south-southeast,4,9,9,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
10.12.2016 07:00,"12,8","754,3","769,8","0,3",82,Wind blowing from the north,1,,6,,,,,,,,,,,,,"9,8",No precipitation,1,,,,
10.12.2016 05:00,"12,0","754,0","769,6",,84,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"9,4",No precipitation,1,,,,
10.12.2016 04:00,"12,0","754,0","769,6","-0,8",83,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
10.12.2016 03:00,"13,1","754,3","769,8",,77,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
10.12.2016 01:00,"13,5","754,8","770,2","-0,3",73,Wind blowing from the south,2,,5,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
09.12.2016 23:00,"14,5","755,2","770,5","-0,2",69,Wind blowing from the south-southwest,2,,,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
09.12.2016 22:00,"14,5","755,1","770,5",,67,Wind blowing from the south-southwest,2,,5,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
09.12.2016 21:00,"14,4","755,2","770,6","0,1",67,Wind blowing from the south-southeast,2,,6,,,,,,,,,,,,,"8,3",No precipitation,12,,,,
09.12.2016 20:00,"15,1","755,4","770,8","0,5",65,Wind blowing from the south-southeast,3,,5,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
09.12.2016 18:00,"15,5","755,1","770,4","0,2",63,Wind blowing from the south-southeast,2,,5,,,,,,"19,3",,,,,,,"8,4",No precipitation,1,,,,
09.12.2016 17:00,"16,6","754,9","770,2","-0,1",59,Wind blowing from the south-southeast,3,,5,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
09.12.2016 16:00,"18,3","754,8","769,9","-0,7",55,Wind blowing from the south-southeast,3,6,9,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
09.12.2016 15:00,"18,8","754,9","770,0","-1,2",51,Wind blowing from the south,6,9,9,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
09.12.2016 14:00,"19,0","755,0","770,2",,52,Wind blowing from the south-southeast,4,7,9,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
09.12.2016 13:00,"18,1","755,5","770,7","-1,1",54,Wind blowing from the south-east,4,8,9,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
09.12.2016 12:00,"17,8","756,1","771,4","-0,2",54,Wind blowing from the south-southeast,5,8,9,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
09.12.2016 10:00,"15,7","756,6","772,0","0,8",64,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
09.12.2016 09:00,"14,6","756,3","771,7","0,7",61,Wind blowing from the north,1,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
09.12.2016 08:00,"12,5","756,0","771,5","0,8",70,Wind blowing from the north,1,,,,,,,,,,,,,,,"7,2",No precipitation,1,,,,
09.12.2016 07:00,"13,9","755,8","771,3","0,1",65,Wind blowing from the north,1,,6,,,,,,,,,,,,,"7,3",No precipitation,1,,,,
09.12.2016 06:00,"13,2","755,6","771,1","-0,3",67,Wind blowing from the north,1,,,,,,,"10,5",,,,,,,,"7,2",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"5,0",,
09.12.2016 05:00,"14,1","755,2","770,7",,61,Wind blowing from the north,2,6,6,,,,,,,,,,,,,"6,7",No precipitation,1,,,,
09.12.2016 04:00,"11,7","755,7","771,2","-0,3",69,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"6,1",No precipitation,1,,,,
09.12.2016 03:00,"11,6","755,9","771,4",,66,Wind blowing from the north,1,,5,,,,,,,,,,,,,"5,4",No precipitation,1,,,,
09.12.2016 01:00,"11,4","756,0","771,6","-0,6",64,"Calm, no wind",0,,,,,,,,,,,,,,,"4,7",No precipitation,1,,,,
08.12.2016 23:00,"15,1","756,4","771,8","-0,1",52,Wind blowing from the north,3,6,7,,,,,,,,,,,,,"5,2",No precipitation,1,,,,
08.12.2016 22:00,"13,9","756,6","772,0",,57,Wind blowing from the north,1,,,,,,,,,,,,,,,"5,5",No precipitation,1,,,,
08.12.2016 21:00,"12,2","756,5","772,1",,66,Wind blowing from the north-west,2,,,,,,,,,,,,,,,"5,9",No precipitation,12,,,,
08.12.2016 20:00,"13,4","756,5","772,0","0,4",60,Wind blowing from the north,1,,5,,,,,,,,,,,,,"5,7",No precipitation,1,,,,
08.12.2016 17:00,"14,7","756,1","771,4","0,9",56,Wind blowing from the south-east,4,,12,,,,,,,,,,,,,"6,0",No precipitation,1,,,,
08.12.2016 16:00,"15,5","755,8","771,1",,52,Wind blowing from the south-east,4,9,9,,,,,,,,,,,,,"5,6",No precipitation,1,,,,
08.12.2016 14:00,"17,1","755,2","770,5","-1,2",49,Wind blowing from the south-east,3,,7,,,,,,,,,,,,,"6,3",No precipitation,1,,,,
08.12.2016 11:00,"15,9","756,4","771,7",,66,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
08.12.2016 10:00,"13,2","756,8","772,3","0,1",70,Wind blowing from the north,1,,,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
08.12.2016 09:00,"12,7","756,9","772,4",,71,Wind blowing from the north,1,,,,,,,,,,,,,,,"7,6",No precipitation,1,,,,
08.12.2016 07:00,"11,5","756,7","772,3","0,8",75,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"7,1",No precipitation,1,,,,
08.12.2016 05:00,"12,7","755,8","771,4","0,0",74,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
08.12.2016 04:00,"10,9","755,9","771,5",,81,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"7,7",No precipitation,1,,,,
08.12.2016 02:00,"11,2","755,8","771,4",,81,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"8,1",No precipitation,1,,,,
08.12.2016 00:00,"11,6","755,8","771,4","-0,1",85,Wind blowing from the east,2,,,,,,,,,,,,,,,"9,2",No precipitation,1,,,,
07.12.2016 22:00,"12,5","756,1","771,6","0,4",85,"Calm, no wind",0,,,,,,,,,,,,,,,"10,0",No precipitation,1,,,,
07.12.2016 21:00,"13,4","755,9","771,4","0,4",81,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"10,1",No precipitation,12,,,,
07.12.2016 20:00,"13,6","756,0","771,4","0,8",84,Wind blowing from the south,1,,,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
07.12.2016 19:00,"14,2","755,7","771,1","0,6",79,Wind blowing from the south-southeast,3,,,,,,,,,,,,,,,"10,6",No precipitation,1,,,,
07.12.2016 18:00,"14,2","755,5","770,9","0,5",86,Wind blowing from the east,1,,,,,,,,"16,8",,,,,,,"11,8",No precipitation,1,,,,
07.12.2016 17:00,"14,6","755,2","770,5",,82,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"11,6",No precipitation,1,,,,
07.12.2016 16:00,"15,7","755,1","770,4","-0,4",83,Wind blowing from the north-northeast,1,,,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
07.12.2016 15:00,"16,6","755,0","770,3",,77,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"12,5",No precipitation,1,,,,
07.12.2016 13:00,"16,6","755,5","770,8","-0,6",72,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"11,5",No precipitation,1,,,,
07.12.2016 11:00,"15,2","756,4","771,8",,72,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
07.12.2016 10:00,"13,8","756,1","771,5","1,2",75,Wind blowing from the north,2,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
07.12.2016 09:00,"11,7","755,8","771,4",,82,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,7",No precipitation,1,,,,
07.12.2016 07:00,"10,9","754,9","770,5",,86,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
07.12.2016 03:00,"12,8","754,8","770,2","0,0",81,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"9,5",No precipitation,1,,,,
07.12.2016 00:00,"12,8","754,8","770,2",,85,Wind blowing from the east,1,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
