Local time in Evora,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
31.10.2016 06:00,"11,8","741,8","763,9","0,0",76,Wind blowing from the north-east,2,,,,,,,"11,8",,,,,,,,"7,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"7,0",,
31.10.2016 03:00,"12,5","741,8","763,9","-0,5",69,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"6,9",No precipitation,1,,,,
31.10.2016 00:00,"13,0","742,3","764,2","-0,5",74,Wind blowing from the east,1,,,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
30.10.2016 21:00,"14,6","742,8","764,7","0,4",70,Wind blowing from the north,2,,,,,,,,,,,,,,,"9,2",No precipitation,12,,,,
30.10.2016 18:00,"20,9","742,4","763,8","0,1",39,Wind blowing from the west-southwest,1,,,,,,,,"25,4",,,,,,,"6,2",,,,,,
30.10.2016 15:00,"24,9","742,3","763,4","-1,2",36,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
30.10.2016 12:00,"22,5","743,5","764,8","-0,9",42,Wind blowing from the south-east,3,,5,,,,,,,,,,,,,"8,9",No precipitation,1,,,,
30.10.2016 09:00,"16,8","744,4","766,2","0,3",80,Wind blowing from the east,3,,,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
30.10.2016 06:00,"12,7","744,1","766,1","-0,3",96,Wind blowing from the north-east,1,,,,,,,"12,5",,,,,,,,"12,0",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"8,0",,
30.10.2016 03:00,"13,6","744,4","766,4","-0,6",96,Wind blowing from the east,1,,,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
30.10.2016 00:00,"14,9","745,0","766,9","-0,3",90,Wind blowing from the north,1,,,,,,,,,,,,,,,"13,2",No precipitation,1,,,,
29.10.2016 21:00,"17,5","745,3","767,0","0,0",79,Wind blowing from the east-northeast,2,,5,,,,,,,,,,,,,"13,8",No precipitation,12,,,,
29.10.2016 18:00,"20,1","745,3","766,8","0,0",74,Wind blowing from the north-east,2,,,,,,,,"26,2",,,,,,,"15,4",No precipitation,1,,,,
29.10.2016 15:00,"26,0","745,3","766,3","-1,3",51,Wind blowing from the north,2,,6,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
29.10.2016 12:00,"25,0","746,6","767,8","-0,8",54,Wind blowing from the east,4,,7,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
29.10.2016 09:00,"20,5","747,4","769,0","0,6",73,Wind blowing from the east-northeast,4,,6,,,,,,,,,,,,,"15,5",No precipitation,1,,,,
29.10.2016 06:00,"15,3","746,8","768,7","0,0",96,Wind blowing from the east-northeast,1,,,,,,,"15,3",,,,,,,,"14,6",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"12,0",,
29.10.2016 03:00,"17,2","746,8","768,6","-0,3",91,Wind blowing from the east,2,,,,,,,,,,,,,,,"15,7",No precipitation,1,,,,
29.10.2016 00:00,"18,2","747,1","768,8","0,0",89,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
28.10.2016 21:00,"21,5","747,1","768,5","0,3",74,Wind blowing from the east-northeast,4,,8,,,,,,,,,,,,,"16,7",No precipitation,12,,,,
28.10.2016 18:00,"22,6","746,8","768,2","0,0",72,Wind blowing from the north-east,3,,5,,,,,,"28,5",,,,,,,"17,3",No precipitation,1,,,,
28.10.2016 15:00,"28,2","746,8","767,8","-0,9",47,Wind blowing from the east,3,,6,,,,,,,,,,,,,"15,8",No precipitation,1,,,,
28.10.2016 12:00,"26,5","747,7","768,8","-0,5",53,Wind blowing from the east,3,,5,60%.,,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","12,0","16,2",,,,,,
28.10.2016 09:00,"20,3","748,2","769,8","1,2",81,Wind blowing from the east,3,,,70 – 80%.,,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","10,0","17,0",,,,,,
28.10.2016 06:00,"16,5","747,0","768,8","0,7",94,Wind blowing from the east,1,,,,,,,"16,2",,,,,,,,"15,5",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
28.10.2016 03:00,"17,7","746,3","768,1","0,0",90,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"16,1",No precipitation,1,,,,
28.10.2016 00:00,"19,6","746,3","767,9","0,2",81,Wind blowing from the east,2,,,,,,,,,,,,,,,"16,3",,,,,,
27.10.2016 21:00,"21,7","746,1","767,5","0,7",76,"Calm, no wind",0,,,,,,,,,,,,,,,"17,2",No precipitation,12,,,,
27.10.2016 18:00,"23,1","745,4","766,8","0,1",75,Wind blowing from the east-northeast,2,,,,,,,,"28,7",,,,,,,"18,5",,,,,,
27.10.2016 15:00,"27,9","745,3","766,2","0,0",51,Wind blowing from the east,2,,6,,,,,,,,,,,,,"16,9",No precipitation,1,,,,
27.10.2016 12:00,"25,8","745,3","766,4","-0,2",61,Wind blowing from the east-northeast,4,6,6,"90 or more, but not 100%",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",50%.,"2500 or more, or no clouds.","Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","17,0","17,6",,,,,,
27.10.2016 09:00,"21,0","745,5","766,9","1,1",78,Wind blowing from the east-northeast,3,6,6,"90 or more, but not 100%",,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",40%.,"2500 or more, or no clouds.",Altocumulus translucidus at a single level.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","12,0","16,9",,,,,,
27.10.2016 06:00,"16,9","744,4","766,1","0,3",93,Wind blowing from the north-northeast,1,,,,,,,"16,7",,,,,,,,"15,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
27.10.2016 03:00,"19,2","744,1","765,7","-0,9",83,Wind blowing from the north-northeast,2,,,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
27.10.2016 00:00,"18,6","745,0","766,6","0,0",84,Wind blowing from the east,1,,,,,,,,,,,,,,,"15,9",,,,,,
26.10.2016 21:00,"20,5","745,0","766,5","0,5",74,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"15,6",No precipitation,12,,,,
26.10.2016 18:00,"21,7","744,5","765,9","0,4",70,variable wind direction,2,,,,,,,,"27,5",,,,,,,"15,9",,,,,,
26.10.2016 15:00,"26,4","744,1","765,1","-0,9",53,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"16,0",No precipitation,1,,,,
26.10.2016 12:00,"25,2","745,0","766,1","0,2",60,Wind blowing from the east,3,,,40%.,,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.","10% or less, but not 0","2500 or more, or no clouds.","Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","20,0","17,0",,,,,,
26.10.2016 09:00,"18,0","744,8","766,5","1,6",88,Wind blowing from the east,2,,,70 – 80%.,,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.","Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","20,0","16,0",,,,,,
26.10.2016 06:00,"15,7","743,2","765,1","0,9",92,Wind blowing from the east-northeast,2,,,,,,,"15,2",,,,,,,,"14,4",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
26.10.2016 03:00,"16,1","742,3","764,1","-0,3",87,Wind blowing from the north,2,,,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
26.10.2016 00:00,"15,5","742,6","764,5","0,1",93,variable wind direction,2,,,,,,,,,,,,,,,"14,4",,,,,,
25.10.2016 21:00,"15,8","742,5","764,3","1,6",96,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"15,1",,,,,,
25.10.2016 18:00,"17,3","740,9","762,6","1,3",92,Wind blowing from the east-southeast,4,,7,,,,,,"22,3",,,,,,,"16,0",1,12,,,,
25.10.2016 15:00,"20,2","739,6","760,9","0,0",74,Wind blowing from the east-southeast,7,,,,,,,,,,,,,,,"15,4",No precipitation,1,,,,
25.10.2016 12:00,"18,8","739,6","761,1","0,9",92,Wind blowing from the east-southeast,5,,,"90 or more, but not 100%",Rain (not freezing) not falling as shower(s).,Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.",40%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","12,0","17,4","0,2",6,,,,
25.10.2016 09:00,"16,7","738,7","760,3","2,1",93,Wind blowing from the east,3,,7,100%.,,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",50%.,300-600,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.",,"15,0","15,6",,,,,,
25.10.2016 06:00,"15,2","736,6","758,3","0,6",97,Wind blowing from the east,3,,,,,,,"14,5",,,,,,,,"14,8",10,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
25.10.2016 03:00,"15,6","736,0","757,6","0,3",96,Wind blowing from the east-southeast,4,,7,,,,,,,,,,,,,"15,0",No precipitation,1,,,,
25.10.2016 00:00,"15,7","735,7","757,3","1,5",97,Wind blowing from the east-southeast,6,9,9,,,,,,,,,,,,,"15,2",6,6,,,,
24.10.2016 21:00,"14,8","734,2","755,8","-0,3",98,Wind blowing from the east,7,,,,,,,,,,,,,,,"14,5",6,12,,,,
24.10.2016 18:00,"14,9","734,5","756,1","0,8",93,Wind blowing from the east,3,,7,,,,,,"19,5",,,,,,,"13,7",1,12,,,,
24.10.2016 15:00,"18,3","733,7","755,1","-0,7",75,Wind blowing from the east-southeast,7,,11,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
24.10.2016 12:00,"18,0","734,4","755,8","-0,2",73,Wind blowing from the east-southeast,7,,,70 – 80%.,,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",60%.,600-1000,Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","30,0","13,1",No precipitation,1,,,,
24.10.2016 09:00,"13,9","734,6","756,3","1,3",91,Wind blowing from the east,3,,5,60%.,,,,,,"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.",20–30%.,300-600,Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","25,0","12,5",,,,,,
24.10.2016 06:00,"13,7","733,3","754,9","0,6",93,Wind blowing from the south-southeast,5,,,,,,,"13,5",,,,,,,,"12,5",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
24.10.2016 03:00,"14,2","732,7","754,3","-0,6",93,Wind blowing from the south-east,5,7,8,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
24.10.2016 00:00,"14,2","733,3","754,9","0,3",94,Wind blowing from the south-southeast,4,6,7,,,,,,,,,,,,,"13,3",,,,,,
23.10.2016 21:00,"14,1","733,0","754,6","0,7",87,Wind blowing from the south-southeast,3,6,7,,,,,,,,,,,,,"11,9",No precipitation,12,,,,
23.10.2016 18:00,"15,4","732,3","753,8","0,3",67,Wind blowing from the south-west,2,,5,,,,,,"20,4",,,,,,,"9,2","0,5",12,,,,
23.10.2016 15:00,"18,4","732,0","753,3","-0,7",56,Wind blowing from the south-west,5,,9,,,,,,,,,,,,,"9,4",No precipitation,1,,,,
23.10.2016 12:00,"17,6","732,7","754,0","0,3",69,Wind blowing from the south-west,5,,9,,,,,,,,,,,,,"11,7","0,5",6,,,,
23.10.2016 09:00,"14,7","732,4","754,0","0,9",91,Wind blowing from the south-west,6,,9,,,,,,,,,,,,,"13,3","0,5",1,,,,
23.10.2016 06:00,"14,4","731,5","753,1","0,3",96,Wind blowing from the south-southwest,5,,,,,,,"14,1",,,,,,,,"13,7",8,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"14,0",,
23.10.2016 03:00,"14,7","731,2","752,7","0,1",99,Wind blowing from the south-west,5,8,8,,,,,,,,,,,,,"14,5","0,1",1,,,,
23.10.2016 00:00,"16,6","731,1","752,5","-0,2",94,Wind blowing from the south-southwest,8,,14,,,,,,,,,,,,,"15,6","0,8",6,,,,
22.10.2016 21:00,"17,6","731,3","752,6","-0,6",95,Wind blowing from the south,6,,9,,,,,,,,,,,,,"16,7",4,12,,,,
22.10.2016 18:00,"18,7","731,9","753,1","-0,2",85,Wind blowing from the south,4,,10,,,,,,"22,4",,,,,,,"16,1",4,12,,,,
22.10.2016 15:00,"21,8","732,1","753,1","-1,4",74,Wind blowing from the south,7,,,,,,,,,,,,,,,"17,0",No precipitation,1,,,,
22.10.2016 12:00,"20,6","733,5","754,6","-0,9",82,Wind blowing from the south,6,9,9,,,,,,,,,,,,,"17,4",3,6,,,,
22.10.2016 09:00,"17,8","734,4","755,8","0,6",93,Wind blowing from the south-southwest,5,,,,,,,,,,,,,,,"16,7",No precipitation,1,,,,
22.10.2016 06:00,"16,3","733,8","755,3","-0,5",98,Wind blowing from the south,3,,,,,,,"16,0",,,,,,,,"15,9","0,8",12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"16,0",,
22.10.2016 03:00,"16,2","734,3","755,8","-1,3",97,Wind blowing from the south-east,3,5,6,,,,,,,,,,,,,"15,7","0,1",1,,,,
22.10.2016 00:00,"16,5","735,6","757,1","-0,7",93,Wind blowing from the south-east,2,,,,,,,,,,,,,,,"15,4",,,,,,
21.10.2016 21:00,"17,5","736,3","757,8","0,0",78,Wind blowing from the south,2,,,,,,,,,,,,,,,"13,6",No precipitation,12,,,,
21.10.2016 18:00,"18,8","736,3","757,7","-0,1",72,Wind blowing from the west,1,,,,,,,,"21,2",,,,,,,"13,6",,,,,,
21.10.2016 15:00,"20,6","736,4","757,7","-1,0",60,Wind blowing from the south-southwest,3,,5,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
21.10.2016 12:00,"20,3","737,4","758,7","-0,4",64,variable wind direction,2,,5,"90 or more, but not 100%",,,,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",60%.,600-1000,"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","13,3",,,,,,
21.10.2016 09:00,"16,5","737,8","759,4","0,7",85,Wind blowing from the south-southwest,2,,,"90 or more, but not 100%",Mist.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",70 – 80%.,200-300,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","5,0","13,9",,,,,,
21.10.2016 06:00,"15,4","737,1","758,8","-0,1",95,Wind blowing from the south-west,2,,,,,,,"14,0",,,,,,,,"14,6",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
21.10.2016 03:00,"15,3","737,2","758,8",,97,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,9",No precipitation,1,,,,
20.10.2016 21:00,"14,3","738,0","759,7","0,5",96,Wind blowing from the south-southwest,2,,,,,,,,,,,,,,,"13,7",No precipitation,12,,,,
20.10.2016 18:00,"18,7","737,5","758,9","-0,3",67,Wind blowing from the west,2,,,,,,,,"23,8",,,,,,,"12,5",,,,,,
20.10.2016 15:00,"21,5","737,8","759,1","-1,2",59,Wind blowing from the west,2,,6,,,,,,,,,,,,,"13,2",No precipitation,1,,,,
20.10.2016 12:00,"22,0","739,0","760,3","-0,7",62,Wind blowing from the south-west,4,5,6,50%.,,,,,,"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.",40%.,600-1000,Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","20,0","14,4",,,,,,
20.10.2016 09:00,"17,3","739,7","761,3","0,4",86,"Calm, no wind",0,,,40%.,Mist.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"Stratus nebulosus or Stratus fractus other than of bad weather, or both.",20–30%.,50-100,Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","3,0","14,9",,,,,,
20.10.2016 06:00,"12,5","739,3","761,2","-0,3",96,Wind blowing from the west,2,,,,,,,"12,5",,,,,,,,"11,8",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"10,0",,
20.10.2016 03:00,"14,7","739,6","761,3","-0,9",90,Wind blowing from the west,1,,,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
20.10.2016 00:00,"16,1","740,5","762,1","-0,6",81,"Calm, no wind",0,,,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
19.10.2016 21:00,"17,5","741,1","762,7","0,1",73,Wind blowing from the west,2,,,,,,,,,,,,,,,"12,5",No precipitation,12,,,,
19.10.2016 18:00,"21,3","741,0","762,4","-0,4",59,Wind blowing from the west,2,,6,,,,,,"28,5",,,,,,,"12,9",No precipitation,1,,,,
19.10.2016 15:00,"27,2","741,4","762,4","-1,4",44,Wind blowing from the south-west,3,,7,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
19.10.2016 12:00,"26,8","742,8","763,8","-1,0",46,Wind blowing from the south-west,3,5,5,50%.,,,,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",600-1000,Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","14,2",No precipitation,1,,,,
19.10.2016 09:00,"19,4","743,8","765,4","0,3",79,Wind blowing from the east-southeast,2,,,70 – 80%.,,,,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",20–30%.,"2500 or more, or no clouds.",Altocumulus castellanus or floccus.,"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.","15,0","15,7",,,,,,
