Local time in Castelo do Neiva,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
07.06.2017 20:00,"16,6","758,3","762,6","-0,5",61,Wind blowing from the north,2,,5,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
07.06.2017 19:00,"18,8","758,2","762,5","-0,9",61,Wind blowing from the north,3,,7,,,,,,,,,,,,,"11,1",No precipitation,1,,,,
07.06.2017 18:00,"20,2","758,5","762,7","-1,1",52,Wind blowing from the west-northwest,3,6,9,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,"21,7","No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","18,0","10,0",No precipitation,1,,,,
07.06.2017 17:00,"20,8","758,8","763,0","-1,2",55,Wind blowing from the north-northwest,3,6,7,,,,,,,,,,,,,"11,4",No precipitation,1,,,,
07.06.2017 16:00,"21,4","759,1","763,4","-1,3",56,Wind blowing from the west-northwest,4,7,8,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
07.06.2017 15:00,"20,5","759,6","763,9","-1,2",63,Wind blowing from the west-northwest,4,8,8,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","18,0","13,3",No precipitation,1,,,,
07.06.2017 14:00,"21,5","760,0","764,2","-1,2",63,Wind blowing from the north-west,3,7,7,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
07.06.2017 13:00,"21,0","760,4","764,6","-0,8",61,Wind blowing from the north-west,3,6,6,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
07.06.2017 12:00,"20,9","760,8","765,0","-0,5",65,Wind blowing from the west,3,,5,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","18,0","14,1",No precipitation,1,,,,
07.06.2017 11:00,"20,7","761,2","765,4","0,0",64,Wind blowing from the north,2,,5,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
07.06.2017 10:00,"20,6","761,2","765,4","0,1",61,Wind blowing from the north,2,,,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
07.06.2017 09:00,"18,3","761,3","765,6","0,2",68,Wind blowing from the north,2,,,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.",no clouds,"2500 or more, or no clouds.","No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","18,0","12,3",,,,,,
07.06.2017 08:00,"17,2","761,2","765,6","0,0",68,Wind blowing from the north,2,,,,,,,,,,,,,,,"11,2",No precipitation,1,,,,
07.06.2017 07:00,"13,3","761,1","765,4","-0,3",86,Wind blowing from the north,2,,,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
07.06.2017 06:00,"10,9","761,1","765,4","-0,4",95,Wind blowing from the north,1,,,,,,,"10,4",,,,,,,,"10,2",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"8,0",,
07.06.2017 05:00,"10,5","761,2","765,6","-0,5",96,Wind blowing from the north,2,,,,,,,,,,,,,,,"9,9",No precipitation,1,,,,
07.06.2017 04:00,"10,9","761,4","765,8","-0,3",92,Wind blowing from the north,1,,,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
07.06.2017 03:00,"11,9","761,5","765,9","-0,3",89,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
07.06.2017 02:00,"11,9","761,7","766,0","-0,1",91,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
07.06.2017 01:00,"11,6","761,7","766,1","-0,1",92,"Calm, no wind",0,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
07.06.2017 00:00,"12,0","761,8","766,2","0,1",89,"Calm, no wind",0,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
06.06.2017 23:00,"12,8","761,8","766,2",,88,"Calm, no wind",0,,,,,,,,,,,,,,,"10,8",,,,,,
06.06.2017 22:00,"13,1","761,8","766,2","0,6",86,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
06.06.2017 21:00,"14,5","761,7","766,0","0,8",78,Wind blowing from the north,1,,5,,,,,,,,,,,,,"10,7",No precipitation,12,,,,
06.06.2017 20:00,"15,5","761,4","765,7","0,2",74,Wind blowing from the north,2,,5,,,,,,,,,,,,,"10,9",No precipitation,1,,,,
06.06.2017 19:00,"17,7","761,2","765,4","-0,2",65,Wind blowing from the north,2,,6,,,,,,,,,,,,,"11,1",No precipitation,1,,,,
06.06.2017 18:00,"19,2","760,9","765,1","-0,5",62,Wind blowing from the north,2,,9,no clouds,State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,"20,5",,,,,,"16,0","11,6",No precipitation,1,,,,
06.06.2017 17:00,"18,7","761,2","765,4","-0,3",62,Wind blowing from the north-northwest,4,11,12,,,,,,,,,,,,,"11,2",No precipitation,1,,,,
06.06.2017 16:00,"19,2","761,4","765,6","-0,1",60,Wind blowing from the north-northwest,5,11,11,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
06.06.2017 15:00,"19,9","761,4","765,7","-0,1",58,Wind blowing from the west-northwest,4,10,10,"10% or less, but not 0",State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","18,0","11,3",No precipitation,1,,,,
06.06.2017 14:00,"19,4","761,5","765,7","0,2",60,Wind blowing from the north-northwest,5,11,11,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
06.06.2017 13:00,"19,5","761,5","765,8","0,3",63,Wind blowing from the north-northwest,4,10,11,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
06.06.2017 12:00,"19,8","761,5","765,7","0,4",61,Wind blowing from the north-west,3,9,11,"10% or less, but not 0",Clouds generally dissolving or becoming less developed.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus humilis or Cumulus fractus other than of bad weather, or both.","10% or less, but not 0",300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","18,0","12,0",No precipitation,1,,,,
06.06.2017 11:00,"19,0","761,3","765,6","0,4",67,Wind blowing from the north-northwest,4,10,10,,,,,,,,,,,,,"12,7",No precipitation,1,,,,
06.06.2017 10:00,"19,2","761,2","765,4","0,7",62,Wind blowing from the north,2,5,6,,,,,,,,,,,,,"11,7",No precipitation,1,,,,
06.06.2017 09:00,"17,0","761,1","765,4","1,2",79,Wind blowing from the north,2,6,6,70 – 80%.,Clouds generally forming or developing.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,300-600,"No Altocumulus, Altostratus or Nimbostratus.","No Cirrus, Cirrocumulus or Cirrostratus.","16,0","13,3",,,,,,
06.06.2017 08:00,"16,7","760,9","765,1","1,4",79,Wind blowing from the north,1,,,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
06.06.2017 07:00,"14,7","760,5","764,8","1,4",95,"Calm, no wind",0,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
06.06.2017 06:00,"14,2","759,9","764,2","0,9",97,"Calm, no wind",0,,,,,,,"13,8",,,,,,,,"13,7",3,12,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"13,0",,
06.06.2017 05:00,"14,5","759,5","763,8","0,7",98,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
06.06.2017 04:00,"14,1","759,1","763,3","0,0",98,Wind blowing from the north,1,,,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
06.06.2017 03:00,"14,8","759,0","763,3","-0,1",99,Wind blowing from the north,1,,,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
06.06.2017 02:00,"14,8","758,8","763,2","-0,6",99,Wind blowing from the north-west,1,,5,,,,,,,,,,,,,"14,7",1,1,,,,
06.06.2017 01:00,"14,8","759,1","763,3","-0,5",99,"Calm, no wind",0,,,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
06.06.2017 00:00,"14,2","759,1","763,5","-0,1",99,"Calm, no wind",0,,,,,,,,,,,,,,,"14,1",2,6,,,,
05.06.2017 23:00,"15,3","759,4","763,7",,99,"Calm, no wind",0,,,,,,,,,,,,,,,"15,2",,,,,,
05.06.2017 22:00,"15,8","759,6","763,9","0,2",100,Wind blowing from the north-west,3,8,9,,,,,,,,,,,,,"15,8","0,8",1,,,,
05.06.2017 21:00,"16,1","759,2","763,5","-0,5",99,Wind blowing from the north,2,6,6,,,,,,,,,,,,,"15,9",2,12,,,,
05.06.2017 20:00,"16,0","759,1","763,3","-0,9",99,Wind blowing from the north,3,6,7,,,,,,,,,,,,,"15,8","0,3",1,,,,
05.06.2017 19:00,"15,8","759,4","763,8","-0,7",99,Wind blowing from the north,2,6,8,,,,,,,,,,,,,"15,7","0,6",1,,,,
05.06.2017 18:00,"15,7","759,7","764,0","-0,9",97,Wind blowing from the north,2,,7,100%.,"Rain, not freezing, continuous, slight at time of observation.",Rain.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,"20,9","Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,100-200,,,"3,8","15,3","0,8",12,,,,
05.06.2017 17:00,"16,0","760,0","764,2","-0,8",93,Wind blowing from the north,3,6,9,,,,,,,,,,,,,"14,9",Trace of precipitation,1,,,,
05.06.2017 16:00,"17,2","760,1","764,4","-0,9",82,Wind blowing from the north,3,7,11,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
05.06.2017 15:00,"18,4","760,6","764,8","-0,8",76,Wind blowing from the south-southwest,3,8,8,100%.,Clouds generally forming or developing.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",100%.,300-600,,,"15,0","14,1",No precipitation,1,,,,
05.06.2017 14:00,"19,4","760,8","765,1","-1,0",73,Wind blowing from the west,3,7,7,,,,,,,,,,,,,"14,5",No precipitation,1,,,,
05.06.2017 13:00,"19,4","761,0","765,3","-0,9",73,Wind blowing from the west,3,6,7,,,,,,,,,,,,,"14,5",No precipitation,1,,,,
05.06.2017 12:00,"19,7","761,4","765,7","-0,4",73,Wind blowing from the north,3,6,6,"90 or more, but not 100%",Clouds generally forming or developing.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",70 – 80%.,300-600,"No Altocumulus, Altostratus or Nimbostratus.","Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","14,8",No precipitation,1,,,,
05.06.2017 11:00,"19,4","761,8","766,0","0,0",72,Wind blowing from the north,3,,5,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
05.06.2017 10:00,"18,9","761,9","766,2","0,1",72,Wind blowing from the north,2,,5,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
05.06.2017 09:00,"17,6","761,8","766,1","-0,1",75,Wind blowing from the north,2,,,40%.,Clouds generally forming or developing.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","10% or less, but not 0",300-600,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","14,0","13,0",,,,,,
05.06.2017 08:00,"16,1","761,8","766,1","0,2",75,Wind blowing from the north,1,,,,,,,,,,,,,,,"11,7",No precipitation,1,,,,
05.06.2017 07:00,"12,4","761,8","766,1","0,0",96,Wind blowing from the north,2,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
05.06.2017 06:00,"10,4","761,9","766,3","0,1",99,Wind blowing from the north,2,,,,,,,"8,8",,,,,,,,"10,2",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"7,0",,
05.06.2017 05:00,"8,9","761,6","766,0","-0,5",98,Wind blowing from the north,1,,,,,,,,,,,,,,,"8,6",No precipitation,1,,,,
05.06.2017 04:00,"9,9","761,8","766,2","-0,5",96,Wind blowing from the north,1,,,,,,,,,,,,,,,"9,3",No precipitation,1,,,,
05.06.2017 03:00,"10,7","761,8","766,3","-0,7",96,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
05.06.2017 02:00,"11,2","762,1","766,5","-0,9",94,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,3",No precipitation,1,,,,
05.06.2017 01:00,"11,8","762,3","766,6","-0,8",93,Wind blowing from the north,1,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
05.06.2017 00:00,"11,8","762,5","766,9","-0,2",91,"Calm, no wind",0,,,,,,,,,,,,,,,"10,4",No precipitation,1,,,,
04.06.2017 23:00,"12,4","763,0","767,3","0,6",89,"Calm, no wind",0,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
04.06.2017 22:00,"13,8","763,1","767,5","1,0",82,Wind blowing from the north,1,,6,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
04.06.2017 21:00,"15,0","762,7","767,1","0,9",78,Wind blowing from the north,1,,6,,,,,,,,,,,,,"11,1",No precipitation,12,,,,
04.06.2017 20:00,"15,5","762,4","766,8","0,9",79,Wind blowing from the north,3,8,9,,,,,,,,,,,,,"11,9",No precipitation,1,,,,
04.06.2017 19:00,"16,9","762,1","766,4","0,6",70,Wind blowing from the north,3,6,11,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
04.06.2017 18:00,"18,7","761,8","766,0","0,4",58,Wind blowing from the north,3,10,10,,,,,,"20,8",,,,,,,"10,2",No precipitation,1,,,,
04.06.2017 17:00,"20,5","761,5","765,8","0,0",56,Wind blowing from the north-northwest,4,7,10,,,,,,,,,,,,,"11,4",No precipitation,1,,,,
04.06.2017 16:00,"19,8","761,5","765,7","0,0",61,Wind blowing from the north-northwest,4,10,12,,,,,,,,,,,,,"11,9",No precipitation,1,,,,
04.06.2017 15:00,"20,6","761,4","765,7","-0,4",64,Wind blowing from the north,4,11,12,,,,,,,,,,,,,"13,4",No precipitation,1,,,,
04.06.2017 14:00,"20,2","761,5","765,7","-0,3",62,Wind blowing from the north,5,12,13,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
04.06.2017 13:00,"20,2","761,5","765,8","-0,3",62,Wind blowing from the north-northwest,5,12,13,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
04.06.2017 12:00,"19,4","761,8","766,0","0,0",67,Wind blowing from the north-northwest,5,11,11,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
04.06.2017 11:00,"19,4","761,8","766,0","0,0",64,Wind blowing from the north-northwest,4,9,9,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
04.06.2017 10:00,"20,3","761,8","766,1","0,1",51,Wind blowing from the north,3,8,8,,,,,,,,,,,,,"9,7",No precipitation,1,,,,
04.06.2017 09:00,"18,6","761,8","766,0","0,4",52,Wind blowing from the north,2,7,7,,,,,,,,,,,,,"8,5",No precipitation,1,,,,
04.06.2017 08:00,"16,9","761,8","766,0","0,6",58,Wind blowing from the north,2,6,7,,,,,,,,,,,,,"8,4",No precipitation,1,,,,
04.06.2017 07:00,"14,6","761,7","766,0","0,7",64,Wind blowing from the north,2,,7,,,,,,,,,,,,,"7,9",No precipitation,1,,,,
04.06.2017 06:00,"13,3","761,4","765,7","0,2",70,Wind blowing from the north,2,,,,,,,"12,0",,,,,,,,"7,8",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"10,0",,
04.06.2017 05:00,"12,6","761,2","765,6","0,2",71,Wind blowing from the north,1,,5,,,,,,,,,,,,,"7,5",No precipitation,1,,,,
04.06.2017 04:00,"13,5","761,0","765,4","-0,5",66,Wind blowing from the north,2,,5,,,,,,,,,,,,,"7,3",No precipitation,1,,,,
04.06.2017 03:00,"13,9","761,2","765,5","-0,4",69,Wind blowing from the north,1,,6,,,,,,,,,,,,,"8,3",No precipitation,1,,,,
04.06.2017 02:00,"13,9","761,0","765,4","-0,8",73,Wind blowing from the north,2,5,6,,,,,,,,,,,,,"9,1",No precipitation,1,,,,
04.06.2017 01:00,"14,1","761,5","765,9","-0,3",71,Wind blowing from the north,2,,5,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
04.06.2017 00:00,"14,4","761,6","766,0","-0,2",69,Wind blowing from the north,1,,5,,,,,,,,,,,,,"8,8",No precipitation,1,,,,
03.06.2017 23:00,"15,1","761,8","766,2","0,6",67,Wind blowing from the north,2,,5,,,,,,,,,,,,,"9,0",No precipitation,1,,,,
03.06.2017 22:00,"15,1","761,8","766,1","0,8",75,Wind blowing from the north,1,,5,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
03.06.2017 21:00,"15,3","761,8","766,1","0,9",76,Wind blowing from the north,1,,5,,,,,,,,,,,,,"11,0",No precipitation,12,,,,
03.06.2017 20:00,"15,9","761,2","765,5","0,4",73,Wind blowing from the north,2,,6,,,,,,,,,,,,,"11,0",No precipitation,1,,,,
03.06.2017 19:00,"17,2","761,0","765,3","0,1",69,Wind blowing from the north,2,5,6,,,,,,,,,,,,,"11,4",No precipitation,1,,,,
03.06.2017 18:00,"18,4","760,9","765,1","-0,1",65,Wind blowing from the north,3,8,10,,,,,,"21,0",,,,,,,"11,6",No precipitation,1,,,,
03.06.2017 17:00,"19,1","760,8","765,1","-0,3",66,Wind blowing from the north,4,8,11,,,,,,,,,,,,,"12,5",No precipitation,1,,,,
03.06.2017 16:00,"19,5","760,9","765,1","-0,6",64,Wind blowing from the north-northwest,4,11,11,,,,,,,,,,,,,"12,4",No precipitation,1,,,,
03.06.2017 15:00,"19,8","761,0","765,3","-0,6",63,Wind blowing from the north,4,10,11,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
03.06.2017 14:00,"20,4","761,1","765,4","-0,5",63,Wind blowing from the north,4,10,13,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
03.06.2017 13:00,"19,5","761,5","765,7","-0,1",65,Wind blowing from the north-northwest,5,10,11,,,,,,,,,,,,,"12,7",No precipitation,1,,,,
03.06.2017 12:00,"19,3","761,6","765,9","0,1",65,Wind blowing from the north-northwest,5,10,10,,,,,,,,,,,,,"12,4",No precipitation,1,,,,
03.06.2017 11:00,"19,7","761,6","765,9","0,2",64,Wind blowing from the north-northwest,4,8,10,,,,,,,,,,,,,"12,7",No precipitation,1,,,,
03.06.2017 10:00,"17,9","761,6","765,9","0,6",70,Wind blowing from the north-northwest,5,11,11,,,,,,,,,,,,,"12,4",No precipitation,1,,,,
03.06.2017 09:00,"18,1","761,5","765,8","0,8",73,Wind blowing from the north,2,,7,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
03.06.2017 08:00,"17,9","761,4","765,7","1,1",76,Wind blowing from the north,2,,5,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
03.06.2017 07:00,"15,9","761,0","765,4","1,0",83,Wind blowing from the north,2,,,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
03.06.2017 06:00,"14,0","760,7","765,1","0,7",92,Wind blowing from the north,1,,,,,,,"12,8",,,,,,,,"12,7",,,Surface of ground dry (without cracks and no appreciable amount of dust or loose sand).,"10,0",,
03.06.2017 05:00,"12,9","760,3","764,6","0,3",93,Wind blowing from the north,1,,5,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
03.06.2017 04:00,"13,3","760,0","764,4","-0,3",93,"Calm, no wind",0,,,,,,,,,,,,,,,"12,2",No precipitation,1,,,,
03.06.2017 03:00,"13,8","760,0","764,4","-0,1",91,Wind blowing from the north,1,,5,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
03.06.2017 02:00,"14,4","760,0","764,3","-0,3",88,Wind blowing from the north,1,,5,,,,,,,,,,,,,"12,5",No precipitation,1,,,,
03.06.2017 01:00,"14,9","760,3","764,5","-0,1",87,Wind blowing from the north,1,,5,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
03.06.2017 00:00,"15,5","760,1","764,4","-0,2",87,Wind blowing from the north,2,,7,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
02.06.2017 23:00,"15,9","760,3","764,6","0,1",89,Wind blowing from the north,1,,6,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
02.06.2017 22:00,"16,1","760,4","764,8","0,4",90,Wind blowing from the north,1,,6,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
