Local time in Lisbon,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
25.01.2016 06:00,"15,9","760,1","769,4","-0,4",100,Wind blowing from the south,5,,,,,,,,,,,,,,,"15,9",No precipitation,12,,,,
25.01.2016 05:00,"16,3","760,2","769,5","-0,4",100,Wind blowing from the south,5,,,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
25.01.2016 04:00,"16,4","760,3","769,7","-0,4",97,Wind blowing from the south,5,,,,,,,,,,,,,,,"15,9",No precipitation,1,,,,
25.01.2016 03:00,"16,4","760,5","769,8","-0,4",94,Wind blowing from the south,5,,,,,,,,,,,,,,,"15,4",No precipitation,1,,,,
25.01.2016 02:00,"16,7","760,6","769,9","-0,2",89,Wind blowing from the south,5,,,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
25.01.2016 01:00,"16,8","760,7","770,1","0,2",84,Wind blowing from the south,5,,,,,,,,,,,,,,,"14,1",No precipitation,1,,,,
25.01.2016 00:00,"16,8","760,9","770,2","0,6",78,Wind blowing from the south-southwest,5,,,,,,,,,,,,,,,"13,0",No precipitation,6,,,,
24.01.2016 23:00,"17,1","760,8","770,1","0,4",75,Wind blowing from the south,5,,,,,,,,,,,,,,,"12,7",No precipitation,1,,,,
24.01.2016 22:00,"16,9","760,5","769,8","0,3",76,Wind blowing from the south-southwest,5,,,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
24.01.2016 21:00,"17,1","760,3","769,6","0,2",77,Wind blowing from the south,5,,,,,,,,,,,,,,,"13,0",No precipitation,12,,,,
24.01.2016 20:00,"17,7","760,4","769,7","0,6",71,Wind blowing from the south,6,,,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
24.01.2016 19:00,"18,4","760,2","769,5","0,3",63,Wind blowing from the south,6,,,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
24.01.2016 18:00,"18,6","760,1","769,3","0,3",59,Wind blowing from the south,5,,,,,,,,,,,,,,,"10,5",No precipitation,12,,,,
24.01.2016 17:00,"19,5","759,8","769,0","-0,5",55,Wind blowing from the south,6,,,,,,,,,,,,,,,"10,1",No precipitation,1,,,,
24.01.2016 16:00,"20,8","759,9","769,1","-1,2",51,Wind blowing from the south,6,,,,,,,,,,,,,,,"10,2",No precipitation,1,,,,
24.01.2016 15:00,"21,1","759,8","769,0","-2,1",52,Wind blowing from the south,7,,,,,,,,,,,,,,,"10,7",No precipitation,1,,,,
24.01.2016 14:00,"20,6","760,3","769,6","-1,9",55,Wind blowing from the south,5,,,,,,,,,,,,,,,"11,3",No precipitation,1,,,,
24.01.2016 13:00,"18,1","761,1","770,4","-1,0",81,Wind blowing from the east,3,,,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
24.01.2016 12:00,"16,3","761,9","771,3","0,1",91,Wind blowing from the east-southeast,3,,,,,,,,,,,,,,,"14,8",No precipitation,6,,,,
24.01.2016 11:00,"14,8","762,2","771,6","0,7",99,Wind blowing from the east-southeast,3,,,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
24.01.2016 10:00,"13,5","762,1","771,6","0,9",100,Wind blowing from the east,3,,,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
24.01.2016 09:00,"12,8","761,8","771,4","0,9",100,Wind blowing from the east,3,,,,,,,,,,,,,,,"12,8",No precipitation,1,,,,
24.01.2016 08:00,"12,0","761,5","771,1","0,3",100,Wind blowing from the east,3,,,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
24.01.2016 07:00,"12,1","761,2","770,7","-0,4",100,Wind blowing from the east-southeast,3,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
24.01.2016 06:00,"12,3","760,9","770,4","-0,9",100,Wind blowing from the east,3,,,,,,,,,,,,,,,"12,3","0,1",12,,,,
24.01.2016 05:00,"12,4","761,2","770,7","-0,9",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"12,4",No precipitation,1,,,,
24.01.2016 04:00,"12,6","761,6","771,1","-1,3",100,Wind blowing from the east-southeast,2,,,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
24.01.2016 03:00,"13,1","761,8","771,3","-1,2",100,Wind blowing from the east-southeast,2,,,,,,,,,,,,,,,"13,1","0,1",1,,,,
24.01.2016 02:00,"12,9","762,1","771,7","-1,2",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"12,9",No precipitation,1,,,,
24.01.2016 01:00,"13,1","762,9","772,3","-0,4",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"13,1",No precipitation,1,,,,
24.01.2016 00:00,"13,7","763,0","772,4","-0,1",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"13,7",No precipitation,6,,,,
23.01.2016 23:00,"14,3","763,3","772,7","0,2",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"14,3",No precipitation,1,,,,
23.01.2016 22:00,"14,5","763,3","772,7","0,2",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"14,5",No precipitation,1,,,,
23.01.2016 21:00,"14,9","763,1","772,5","0,1",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"14,9",No precipitation,12,,,,
23.01.2016 20:00,"15,7","763,1","772,5","0,1",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"15,7",No precipitation,1,,,,
23.01.2016 19:00,"16,8","763,1","772,5","0,3",99,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"16,7",No precipitation,1,,,,
23.01.2016 18:00,"17,5","763,0","772,3","0,3",91,Wind blowing from the east,1,,,,,,,,,,,,,,,"16,0",No precipitation,12,,,,
23.01.2016 17:00,"18,3","763,0","772,3","0,0",87,Wind blowing from the east,1,,,,,,,,,,,,,,,"16,0",No precipitation,1,,,,
23.01.2016 16:00,"19,3","762,8","772,0","-0,9",81,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"15,9",No precipitation,1,,,,
23.01.2016 15:00,"18,3","762,7","772,0","-1,5",88,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"16,3",No precipitation,1,,,,
23.01.2016 14:00,"18,1","763,0","772,3","-1,8",93,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"17,0",No precipitation,1,,,,
23.01.2016 13:00,"17,4","763,7","773,0","-0,8",94,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"16,5",No precipitation,1,,,,
23.01.2016 12:00,"16,4","764,2","773,6","0,1",100,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"16,4",No precipitation,6,,,,
23.01.2016 11:00,"15,5","764,8","774,1","0,9",100,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"15,5",No precipitation,1,,,,
23.01.2016 10:00,"14,4","764,5","773,9","0,8",,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,,No precipitation,1,,,,
23.01.2016 09:00,"14,0","764,1","773,5","0,8",100,Wind blowing from the east-northeast,4,,,,,,,,,,,,,,,"14,0",No precipitation,1,,,,
23.01.2016 08:00,"13,9","763,9","773,4","0,7",100,Wind blowing from the north-east,3,,,,,,,,,,,,,,,"13,9",No precipitation,1,,,,
23.01.2016 07:00,"14,1","763,7","773,2","0,3",,Wind blowing from the north-east,3,,,,,,,,,,,,,,,,No precipitation,1,,,,
23.01.2016 06:00,"14,3","763,3","772,8","-0,4",100,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"14,3","0,4",12,,,,
23.01.2016 05:00,"14,4","763,2","772,6","-0,3",100,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"14,4",No precipitation,1,,,,
23.01.2016 04:00,"14,7","763,4","772,9","-0,3",100,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
23.01.2016 03:00,"14,8","763,7","773,1","-0,3",100,Wind blowing from the north-west,1,,,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
23.01.2016 02:00,"15,1","763,5","772,9","-0,6",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
23.01.2016 01:00,"15,2","763,7","773,1","-0,2",100,"Calm, no wind",0,,,,,,,,,,,,,,,"15,2","0,1",1,,,,
23.01.2016 00:00,"15,2","764,0","773,4","0,0",,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,,"0,3",6,,,,
22.01.2016 23:00,"14,9","764,1","773,5","0,2",,Wind blowing from the north-east,2,,,,,,,,,,,,,,,,"0,3",1,,,,
22.01.2016 22:00,"15,1","763,9","773,4","0,5",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"15,1",No precipitation,1,,,,
22.01.2016 21:00,"15,3","764,0","773,5","1,0",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"15,3","0,8",12,,,,
22.01.2016 20:00,"15,5","763,9","773,3","1,4",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"15,5",No precipitation,1,,,,
22.01.2016 19:00,"16,0","763,4","772,8","1,1",,Wind blowing from the east-northeast,1,,,,,,,,,,,,,,,,No precipitation,1,,,,
22.01.2016 18:00,"16,5","763,0","772,4","0,9",100,Wind blowing from the south-west,1,,,,,,,,,,,,,,,"16,5","0,9",12,,,,
22.01.2016 17:00,"16,7","762,5","771,9","0,4",100,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"16,7","0,2",1,,,,
22.01.2016 16:00,"16,5","762,3","771,7","-0,1",100,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"16,5","0,5",1,,,,
22.01.2016 15:00,"16,5","762,1","771,4","-0,6",100,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"16,5","0,1",1,,,,
22.01.2016 14:00,"17,0","762,1","771,4","-0,5",100,Wind blowing from the south-east,1,,,,,,,,,,,,,,,"17,0",No precipitation,1,,,,
22.01.2016 13:00,"16,7","762,4","771,7","0,3",100,Wind blowing from the south,1,,,100%.,Mist.,Fog or ice fog or thick haze.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,50-100,,,"6,0","16,7",No precipitation,1,,,,
22.01.2016 12:00,"15,4","762,7","772,1","0,9",100,Wind blowing from the south,2,,,100%.,Mist.,Fog or ice fog or thick haze.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,Less than 50,,,"1,5","15,4","0,1",6,,,,
22.01.2016 11:00,"14,8","762,6","772,0","1,1",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"14,8",No precipitation,1,,,,
22.01.2016 10:00,"13,6","762,1","771,6","1,2",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
22.01.2016 09:00,"13,2","761,8","771,3","1,1",100,Wind blowing from the east-northeast,2,,,Sky obscured by fog and/or other meteorological phenomena.,"Fog or ice fog, sky invisible, no appreciable change during the preceding hour.",Fog or ice fog or thick haze.,Fog or ice fog or thick haze.,,,,Sky obscured by fog and/or other meteorological phenomena.,,,,"0,3","13,2",,,,,,
22.01.2016 08:00,"13,0","761,5","771,1","0,9",,Wind blowing from the north-east,2,,,,,,,,,,,,,,,,No precipitation,1,,,,
22.01.2016 07:00,"13,2","760,9","770,4","0,8",100,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"13,2","0,1",1,,,,
22.01.2016 06:00,"13,2","760,7","770,1","0,4",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"13,2","0,8",12,,,,
22.01.2016 05:00,"13,2","760,6","770,0","0,6",100,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"13,2","0,4",1,,,,
22.01.2016 04:00,"13,2","760,1","769,6","0,2",,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,,No precipitation,1,,,,
22.01.2016 03:00,"13,3","760,3","769,6","0,4",100,Wind blowing from the north-east,1,,,,,,,,,,,,,,,"13,3",No precipitation,1,,,,
22.01.2016 02:00,"13,4","760,0","769,5","0,6",100,Wind blowing from the east,1,,,,,,,,,,,,,,,"13,4",No precipitation,1,,,,
22.01.2016 01:00,"13,3","759,9","769,3","0,5",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"13,3","0,1",1,,,,
22.01.2016 00:00,"13,3","759,9","769,3","0,6",100,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"13,3","0,2",6,,,,
21.01.2016 23:00,"13,5","759,4","768,9","0,6",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"13,5",No precipitation,1,,,,
21.01.2016 22:00,"13,6","759,4","768,8","1,0",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"13,6",No precipitation,1,,,,
21.01.2016 21:00,"14,0","759,3","768,7","1,6",100,Wind blowing from the east,2,,,,,,,,,,,,,,,"14,0",4,12,,,,
21.01.2016 20:00,"14,1","758,8","768,1","1,6",100,Wind blowing from the east-northeast,2,,,,,,,,,,,,,,,"14,1","0,1",1,,,,
21.01.2016 19:00,"14,2","758,4","767,8","1,6",100,Wind blowing from the north-east,2,,,,,,,,,,,,,,,"14,2",No precipitation,1,,,,
21.01.2016 18:00,"14,1","757,7","767,1","1,3",100,Wind blowing from the east,3,,,,,,,,,,,,,,,"14,1",7,12,,,,
21.01.2016 17:00,"14,6","757,2","766,6","0,8",100,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"14,6",No precipitation,1,,,,
21.01.2016 16:00,"14,6","756,8","766,2","0,3",100,Wind blowing from the east-northeast,3,,,,,,,,,,,,,,,"14,6","0,3",1,,,,
21.01.2016 15:00,"14,6","756,4","765,7","-0,4",100,Wind blowing from the east,3,,,,,,,,,,,,,,,"14,6","0,5",1,,,,
21.01.2016 14:00,"14,4","756,4","765,7","-0,4",100,Wind blowing from the east-northeast,3,,,100%.,"Drizzle and rain, slight.",Rain.,Drizzle.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,Less than 50,,,"1,0","14,4","0,9",1,,,,
21.01.2016 13:00,"16,2","756,5","765,8","0,1",100,Wind blowing from the south-southwest,1,,,,,,,,,,,,,,,"16,2","0,5",1,,,,
21.01.2016 12:00,"15,9","756,8","766,2","1,0",100,Wind blowing from the south-west,2,,,100%.,"Drizzle and rain, slight.",Rain.,Drizzle.,,,"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.",100%.,50-100,,,"3,0","15,9",5,6,,,,
21.01.2016 11:00,"15,8","756,8","766,1","1,4",100,Wind blowing from the south-southwest,2,,,,,,,,,,,,,,,"15,8","0,6",1,,,,
21.01.2016 10:00,"15,6","756,4","765,7","1,8",100,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"15,6","0,6",1,,,,
21.01.2016 09:00,"15,1","755,8","765,1","1,2",100,Wind blowing from the south-southwest,1,,,100%.,"Rain, not freezing, continuous, slight at time of observation.",Rain.,Drizzle.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",100%.,Less than 50,,,"2,0","15,1",,,,,,
21.01.2016 08:00,"14,4","755,4","764,7","0,8",100,Wind blowing from the south-southeast,1,,,,,,,,,,,,,,,"14,4","0,9",1,,,,
21.01.2016 07:00,"14,4","754,6","764,0","-0,1",100,Wind blowing from the north-northeast,1,,,,,,,,,,,,,,,"14,4","0,2",1,,,,
21.01.2016 06:00,"14,9","754,6","763,9","0,0",100,Wind blowing from the south,2,,,,,,,,,,,,,,,"14,9",8,12,,,,
21.01.2016 05:00,"14,7","754,6","763,9","-0,1",100,Wind blowing from the south,2,,,,,,,,,,,,,,,"14,7",2,1,,,,
21.01.2016 04:00,"14,4","754,7","764,0","-0,4",100,Wind blowing from the south-southeast,2,,,,,,,,,,,,,,,"14,4",3,1,,,,
21.01.2016 03:00,"14,2","754,6","764,0","-0,6",100,Wind blowing from the south-southeast,2,,,,,,,,,,,,,,,"14,2","0,8",1,,,,
21.01.2016 02:00,"13,8","754,7","764,1","-0,5",100,Wind blowing from the south-southeast,3,,,,,,,,,,,,,,,"13,8","0,8",1,,,,
21.01.2016 01:00,"13,9","755,1","764,5","-0,2",100,Wind blowing from the south,3,,,,,,,,,,,,,,,"13,9","0,1",1,,,,
21.01.2016 00:00,"13,9","755,2","764,6","0,1",100,Wind blowing from the south,3,,,,,,,,,,,,,,,"13,9","0,2",6,,,,
20.01.2016 23:00,"13,9","755,2","764,5","0,2",100,Wind blowing from the south,3,,,,,,,,,,,,,,,"13,9","0,1",1,,,,
20.01.2016 22:00,"14,4","755,3","764,6","0,5",100,Wind blowing from the south,3,,,,,,,,,,,,,,,"14,4","0,1",1,,,,
20.01.2016 21:00,"14,6","755,1","764,4","0,3",100,Wind blowing from the south,3,,,,,,,,,,,,,,,"14,6",No precipitation,12,,,,
20.01.2016 20:00,"14,7","755,0","764,3","0,5",100,Wind blowing from the south,3,,,,,,,,,,,,,,,"14,7",No precipitation,1,,,,
20.01.2016 19:00,"15,0","754,8","764,1","0,5",93,Wind blowing from the south,2,,,,,,,,,,,,,,,"13,8",No precipitation,1,,,,
20.01.2016 18:00,"15,2","754,8","764,1","0,8",89,Wind blowing from the south-west,3,,,,,,,,,,,,,,,"13,4",No precipitation,12,,,,
20.01.2016 17:00,"15,3","754,5","763,8","0,6",84,Wind blowing from the south-west,4,,,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
20.01.2016 16:00,"15,6","754,3","763,5","0,2",79,Wind blowing from the south-west,5,,,,,,,,,,,,,,,"12,0",No precipitation,1,,,,
20.01.2016 15:00,"16,2","754,0","763,3","-0,5",75,Wind blowing from the west-southwest,4,,,50%.,State of sky on the whole unchanged.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,Cloud covering more than 1/2 of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",20–30%.,600-1000,Altocumulus translucidus at a single level.,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","11,8",No precipitation,1,,,,
20.01.2016 14:00,"16,0","753,9","763,2","-0,8",75,Wind blowing from the west-southwest,5,,,,,,,,,,,,,,,"11,5",No precipitation,1,,,,
20.01.2016 13:00,"16,7","754,1","763,3","-0,4",76,Wind blowing from the south-southwest,3,,,,,,,,,,,,,,,"12,5",No precipitation,1,,,,
20.01.2016 12:00,"14,9","754,5","763,8","0,5",82,Wind blowing from the north-northwest,1,,,60%.,Clouds generally forming or developing.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.",50%.,600-1000,Altocumulus cumulogenitus (or cumulonimbogenitus).,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","11,8",No precipitation,6,,,,
20.01.2016 11:00,"15,1","754,7","764,0","1,3",84,Wind blowing from the west,2,,,,,,,,,,,,,,,"12,4",No precipitation,1,,,,
20.01.2016 10:00,"14,2","754,5","763,8","1,8",86,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"11,8",No precipitation,1,,,,
20.01.2016 09:00,"12,9","754,0","763,3","2,3",100,Wind blowing from the west,2,,,20–30%.,State of sky on the whole unchanged.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.","10% or less, but not 0",600-1000,Altocumulus cumulogenitus (or cumulonimbogenitus).,"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.","15,0","12,9",,,,,,
20.01.2016 08:00,"11,9","753,4","762,8","1,9",100,Wind blowing from the west,2,,,,,,,,,,,,,,,"11,9",No precipitation,1,,,,
20.01.2016 07:00,"12,1","752,7","762,1","1,1",100,Wind blowing from the west,3,,,,,,,,,,,,,,,"12,1",No precipitation,1,,,,
20.01.2016 06:00,"11,9","751,7","761,1","0,2",100,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"11,9",12,12,,,,
20.01.2016 05:00,"12,3","751,5","760,9","0,3",100,Wind blowing from the west-southwest,2,,,,,,,,,,,,,,,"12,3",No precipitation,1,,,,
20.01.2016 04:00,"11,7","751,6","761,0","0,3",100,Wind blowing from the west,2,,,,,,,,,,,,,,,"11,7",No precipitation,1,,,,
20.01.2016 03:00,"12,6","751,5","760,8","0,2",100,Wind blowing from the west,2,,,,,,,,,,,,,,,"12,6",No precipitation,1,,,,
20.01.2016 02:00,"13,0","751,2","760,6","-0,1",100,Wind blowing from the west-southwest,3,,,,,,,,,,,,,,,"13,0",No precipitation,1,,,,
20.01.2016 01:00,"13,0","751,3","760,6","0,1",100,Wind blowing from the west-northwest,2,,,,,,,,,,,,,,,"13,0","0,2",1,,,,
20.01.2016 00:00,"13,9","751,3","760,6","0,1",100,Wind blowing from the south-west,2,,,,,,,,,,,,,,,"13,9",12,6,,,,
19.01.2016 23:00,"13,3","751,3","760,7","-0,3",100,Wind blowing from the south-west,3,,,,,,,,,,,,,,,"13,3","0,2",1,,,,
19.01.2016 22:00,"13,1","751,2","760,5","-0,4",100,Wind blowing from the south-west,4,,,,,,,,,,,,,,,"13,1",6,1,,,,
19.01.2016 21:00,"13,0","751,2","760,5","-0,9",,Wind blowing from the south,5,,,,,,,,,,,,,,,,6,12,,,,
19.01.2016 20:00,"13,1","751,6","760,9","-1,1",100,Wind blowing from the south,5,,,,,,,,,,,,,,,"13,1",3,1,,,,
19.01.2016 19:00,"13,1","751,6","760,9","-1,5",100,Wind blowing from the south,4,,,,,,,,,,,,,,,"13,1","0,7",1,,,,
19.01.2016 18:00,"13,6","752,1","761,4","-1,2",93,Wind blowing from the south,4,,,,,,,,,,,,,,,"12,4","0,1",12,,,,
19.01.2016 17:00,"14,1","752,7","762,0","-1,0",81,Wind blowing from the south,4,,,,,,,,,,,,,,,"10,8",No precipitation,1,,,,
19.01.2016 16:00,"15,1","753,1","762,3","-1,3",70,Wind blowing from the south-southwest,5,,,,,,,,,,,,,,,"9,6",No precipitation,1,,,,
